adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-05-21,2023-05-27,2023,59,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-21,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-05-28,2023-06-03,2023,68,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-22,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-06-04,2023-06-10,2023,79,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-23,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-06-11,2023-06-17,2023,105,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-24,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-06-18,2023-06-24,2023,104,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-25,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-06-25,2023-07-01,2023,160,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-26,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-07-02,2023-07-08,2023,187,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-27,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-07-09,2023-07-15,2023,198,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-28,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-07-16,2023-07-22,2023,237,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-29,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-07-23,2023-07-29,2023,274,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-30,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-07-30,2023-08-05,2023,349,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-31,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-08-06,2023-08-12,2023,435,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-32,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-08-13,2023-08-19,2023,566,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-33,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-08-20,2023-08-26,2023,644,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-34,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-08-27,2023-09-02,2023,1197,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-35,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-09-03,2023-09-09,2023,1768,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-36,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-09-10,2023-09-16,2023,1748,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-37,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-09-17,2023-09-23,2023,1786,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-38,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-09-24,2023-09-30,2023,1511,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-39,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-10-01,2023-10-07,2023,1772,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-40,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-10-08,2023-10-14,2023,1848,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-41,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-10-15,2023-10-21,2023,2233,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-42,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-10-22,2023-10-28,2023,2012,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-43,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-10-29,2023-11-04,2023,1800,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-44,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-11-05,2023-11-11,2023,550,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-45 (Imputed),PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-11-12,2023-11-18,2023,184,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-46 (Imputed),PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-11-19,2023-11-25,2023,43,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-47 (Imputed),PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-11-26,2023-12-02,2023,129,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-48 (Imputed),PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-12-03,2023-12-09,2023,443,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-49,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-12-10,2023-12-16,2023,807,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-50,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-12-17,2023-12-23,2023,732,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-51,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-12-24,2023-12-30,2023,2505,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-52,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2023-12-31,2024-01-06,2023,765,Total,Admin0,Week,WHOPAHO-ALL-20222024-W02-01,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2024-01-01,2024-12-31,2024,10251,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-01,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-12-08,2019-12-14,2019,419,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-12-15,2019-12-21,2019,406,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-12-22,2019-12-28,2019,305,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-12-29,2020-01-04,2019,188,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2020-01-01,2020-12-31,2020,3964,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-01-03,2021-01-09,2021,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-01-10,2021-01-16,2021,30,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-01-17,2021-01-23,2021,32,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-01-24,2021-01-30,2021,27,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-04,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-01-31,2021-02-06,2021,19,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-05,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-02-07,2021-02-13,2021,30,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-06,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-02-14,2021-02-20,2021,29,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-02-21,2021-02-27,2021,25,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-05-16,2021-05-22,2021,20,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-08-25,2019-08-31,2019,843,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-09-01,2019-09-07,2019,696,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-09-08,2019-09-14,2019,674,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-09-15,2019-09-21,2019,771,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-09-22,2019-09-28,2019,673,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-09-29,2019-10-05,2019,650,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-10-06,2019-10-12,2019,631,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-10-13,2019-10-19,2019,595,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-42,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-10-20,2019-10-26,2019,572,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-43,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-10-27,2019-11-02,2019,487,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-44,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-11-03,2019-11-09,2019,522,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-45,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-11-10,2019-11-16,2019,527,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-11-17,2019-11-23,2019,508,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-11-24,2019-11-30,2019,619,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2019-12-01,2019-12-07,2019,492,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-05-30,2021-06-05,2021,41,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-06-06,2021-06-12,2021,38,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23,PAHO
DOMINICAN REPUBLIC,NA,NA,DOMINICAN REPUBLIC,DOM,72,DOM,NA,2021-05-23,2021-05-29,2021,33,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-11-25,2018-12-01,2018,28,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-12-02,2018-12-08,2018,44,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-12-09,2018-12-15,2018,44,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-12-16,2018-12-22,2018,57,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-12-23,2018-12-29,2018,39,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2018-12-30,2019-01-05,2018,83,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-01-06,2019-01-12,2019,70,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-01-13,2019-01-19,2019,115,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-01-20,2019-01-26,2019,119,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-04,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-01-27,2019-02-02,2019,92,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-05,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-02-03,2019-02-09,2019,103,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-06,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-02-10,2019-02-16,2019,126,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-02-17,2019-02-23,2019,112,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-02-24,2019-03-02,2019,111,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-09,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-03-03,2019-03-09,2019,114,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-03-10,2019-03-16,2019,169,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-03-17,2019-03-23,2019,179,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-03-24,2019-03-30,2019,176,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-03-31,2019-04-06,2019,172,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-04-07,2019-04-13,2019,143,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-04-14,2019-04-20,2019,190,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-04-21,2019-04-27,2019,188,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-04-28,2019-05-04,2019,204,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-05-05,2019-05-11,2019,247,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-19,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-05-12,2019-05-18,2019,272,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-20,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-05-19,2019-05-25,2019,226,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-21,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-05-26,2019-06-01,2019,241,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-22,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-06-02,2019-06-08,2019,295,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-23,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-06-09,2019-06-15,2019,286,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-24,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-06-16,2019-06-22,2019,291,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-25,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-06-23,2019-06-29,2019,222,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-26,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-06-30,2019-07-06,2019,174,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-27,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-07-07,2019-07-13,2019,128,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-28,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-07-14,2019-07-20,2019,452,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-29,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-07-21,2019-07-27,2019,169,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-30,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-07-28,2019-08-03,2019,157,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-31,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-08-04,2019-08-10,2019,150,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-32,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-08-11,2019-08-17,2019,132,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-33,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-08-18,2019-08-24,2019,157,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-34,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-08-25,2019-08-31,2019,138,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-35,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-09-01,2019-09-07,2019,131,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-36,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-09-08,2019-09-14,2019,126,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-37,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-09-15,2019-09-21,2019,106,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-38,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-09-22,2019-09-28,2019,124,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-39,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-09-29,2019-10-05,2019,106,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-40,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-10-06,2019-10-12,2019,112,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-41,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-10-13,2019-10-19,2019,93,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-42,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-10-20,2019-10-26,2019,125,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-43,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-10-27,2019-11-02,2019,93,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-44,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-11-03,2019-11-09,2019,113,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-45,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-11-10,2019-11-16,2019,150,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-46,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-11-17,2019-11-23,2019,147,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-47,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-11-24,2019-11-30,2019,171,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-48,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-12-01,2019-12-07,2019,163,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-49,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-12-08,2019-12-14,2019,206,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-50,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-12-15,2019-12-21,2019,169,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-51,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-12-22,2019-12-28,2019,78,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-52,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2019-12-29,2020-01-04,2019,147,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2020-01-01,2020-12-31,2020,19950,Total,Admin0,Year,WHOPAHO-ALL-19802024-Y03-00,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-01-03,2021-01-09,2021,264,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-01,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-01-10,2021-01-16,2021,310,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-02,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-01-17,2021-01-23,2021,306,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-03,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-01-24,2021-01-30,2021,374,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-04,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-01-31,2021-02-06,2021,442,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-05,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-02-07,2021-02-13,2021,390,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-06,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-02-14,2021-02-20,2021,482,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-07,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-02-21,2021-02-27,2021,558,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-08,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-02-28,2021-03-06,2021,531,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-09,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-03-07,2021-03-13,2021,713,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-10,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-03-14,2021-03-20,2021,674,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-11,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-03-21,2021-03-27,2021,548,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-12,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-03-28,2021-04-03,2021,600,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-13,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-04-04,2021-04-10,2021,641,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-14,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-04-11,2021-04-17,2021,749,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-15,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-04-18,2021-04-24,2021,560,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-16,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-04-25,2021-05-01,2021,685,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-17,PAHO
ECUADOR,NA,NA,ECUADOR,ECU,73,ECU,NA,2021-05-02,2021-05-08,2021,681,Total,Admin0,Week,WHOPAHO-ALL-20142022-W01-18,PAHO
